,COUNTDATE,YEAR,COUNTLOCATION,FISHCOUNT
467,1958-07-21 00:00:00,1958,Eshamy Creek,15.0
468,1958-07-22 00:00:00,1958,Eshamy Creek,101.0
469,1958-07-22 00:00:00,1958,Eshamy Creek,101.0
470,1958-07-23 00:00:00,1958,Eshamy Creek,99.0
471,1958-07-23 00:00:00,1958,Eshamy Creek,99.0
472,1958-07-24 00:00:00,1958,Eshamy Creek,72.0
473,1958-07-24 00:00:00,1958,Eshamy Creek,72.0
474,1958-07-25 00:00:00,1958,Eshamy Creek,135.0
475,1958-07-25 00:00:00,1958,Eshamy Creek,135.0
476,1958-07-26 00:00:00,1958,Eshamy Creek,10.0
477,1958-07-26 00:00:00,1958,Eshamy Creek,10.0
478,1958-07-27 00:00:00,1958,Eshamy Creek,64.0
479,1958-07-27 00:00:00,1958,Eshamy Creek,64.0
480,1958-07-28 00:00:00,1958,Eshamy Creek,131.0
481,1958-07-28 00:00:00,1958,Eshamy Creek,131.0
482,1958-07-29 00:00:00,1958,Eshamy Creek,67.0
483,1958-07-29 00:00:00,1958,Eshamy Creek,67.0
484,1958-07-30 00:00:00,1958,Eshamy Creek,117.0
485,1958-07-30 00:00:00,1958,Eshamy Creek,117.0
486,1958-07-31 00:00:00,1958,Eshamy Creek,148.0
487,1958-07-31 00:00:00,1958,Eshamy Creek,148.0
488,1958-08-01 00:00:00,1958,Eshamy Creek,31.0
489,1958-08-01 00:00:00,1958,Eshamy Creek,31.0
490,1958-08-02 00:00:00,1958,Eshamy Creek,37.0
491,1958-08-02 00:00:00,1958,Eshamy Creek,37.0
492,1958-08-03 00:00:00,1958,Eshamy Creek,55.0
493,1958-08-03 00:00:00,1958,Eshamy Creek,55.0
494,1958-08-04 00:00:00,1958,Eshamy Creek,118.0
495,1958-08-04 00:00:00,1958,Eshamy Creek,118.0
496,1958-08-05 00:00:00,1958,Eshamy Creek,68.0
497,1958-08-05 00:00:00,1958,Eshamy Creek,68.0
498,1958-08-06 00:00:00,1958,Eshamy Creek,106.0
499,1958-08-06 00:00:00,1958,Eshamy Creek,106.0
500,1958-08-07 00:00:00,1958,Eshamy Creek,158.0
501,1958-08-07 00:00:00,1958,Eshamy Creek,158.0
502,1958-08-08 00:00:00,1958,Eshamy Creek,133.0
503,1958-08-08 00:00:00,1958,Eshamy Creek,133.0
504,1958-08-09 00:00:00,1958,Eshamy Creek,88.0
505,1958-08-09 00:00:00,1958,Eshamy Creek,88.0
506,1958-08-10 00:00:00,1958,Eshamy Creek,139.0
507,1958-08-10 00:00:00,1958,Eshamy Creek,139.0
508,1958-08-11 00:00:00,1958,Eshamy Creek,101.0
509,1958-08-11 00:00:00,1958,Eshamy Creek,101.0
510,1958-08-12 00:00:00,1958,Eshamy Creek,181.0
511,1958-08-12 00:00:00,1958,Eshamy Creek,181.0
512,1958-08-13 00:00:00,1958,Eshamy Creek,146.0
513,1958-08-13 00:00:00,1958,Eshamy Creek,146.0
514,1958-08-14 00:00:00,1958,Eshamy Creek,114.0
515,1958-08-14 00:00:00,1958,Eshamy Creek,114.0
516,1958-08-15 00:00:00,1958,Eshamy Creek,226.0
517,1958-08-15 00:00:00,1958,Eshamy Creek,226.0
518,1958-08-16 00:00:00,1958,Eshamy Creek,214.0
519,1958-08-16 00:00:00,1958,Eshamy Creek,214.0
520,1958-08-17 00:00:00,1958,Eshamy Creek,147.0
521,1958-08-17 00:00:00,1958,Eshamy Creek,147.0
522,1958-08-18 00:00:00,1958,Eshamy Creek,127.0
523,1958-08-18 00:00:00,1958,Eshamy Creek,127.0
524,1958-08-19 00:00:00,1958,Eshamy Creek,120.0
525,1958-08-19 00:00:00,1958,Eshamy Creek,120.0
526,1958-08-20 00:00:00,1958,Eshamy Creek,126.0
527,1958-08-20 00:00:00,1958,Eshamy Creek,126.0
528,1958-08-21 00:00:00,1958,Eshamy Creek,67.0
529,1958-08-21 00:00:00,1958,Eshamy Creek,67.0
530,1958-08-22 00:00:00,1958,Eshamy Creek,122.0
531,1958-08-22 00:00:00,1958,Eshamy Creek,122.0
532,1958-08-23 00:00:00,1958,Eshamy Creek,57.0
533,1958-08-23 00:00:00,1958,Eshamy Creek,57.0
534,1958-08-24 00:00:00,1958,Eshamy Creek,111.0
535,1958-08-24 00:00:00,1958,Eshamy Creek,111.0
536,1958-08-25 00:00:00,1958,Eshamy Creek,33.0
537,1958-08-25 00:00:00,1958,Eshamy Creek,33.0
538,1958-08-26 00:00:00,1958,Eshamy Creek,58.0
539,1958-08-26 00:00:00,1958,Eshamy Creek,58.0
540,1958-08-27 00:00:00,1958,Eshamy Creek,62.0
541,1958-08-27 00:00:00,1958,Eshamy Creek,62.0
542,1958-08-28 00:00:00,1958,Eshamy Creek,55.0
543,1958-08-28 00:00:00,1958,Eshamy Creek,55.0
544,1958-08-29 00:00:00,1958,Eshamy Creek,44.0
545,1958-08-29 00:00:00,1958,Eshamy Creek,44.0
546,1958-08-30 00:00:00,1958,Eshamy Creek,39.0
547,1958-08-30 00:00:00,1958,Eshamy Creek,39.0
548,1958-08-31 00:00:00,1958,Eshamy Creek,26.0
549,1958-08-31 00:00:00,1958,Eshamy Creek,26.0
550,1958-06-26 00:00:00,1958,Igushik River,1422.0
551,1958-06-27 00:00:00,1958,Igushik River,1596.0
552,1958-06-28 00:00:00,1958,Igushik River,306.0
553,1958-06-29 00:00:00,1958,Igushik River,2544.0
554,1958-06-30 00:00:00,1958,Igushik River,1770.0
555,1958-07-01 00:00:00,1958,Igushik River,2400.0
556,1958-07-02 00:00:00,1958,Igushik River,3108.0
557,1958-07-03 00:00:00,1958,Igushik River,1668.0
558,1958-07-04 00:00:00,1958,Igushik River,1746.0
559,1958-07-05 00:00:00,1958,Igushik River,5844.0
560,1958-07-06 00:00:00,1958,Igushik River,2364.0
561,1958-07-07 00:00:00,1958,Igushik River,3810.0
562,1958-07-08 00:00:00,1958,Igushik River,4896.0
563,1958-07-09 00:00:00,1958,Igushik River,10500.0
564,1958-07-10 00:00:00,1958,Igushik River,16410.0
565,1958-07-11 00:00:00,1958,Igushik River,11310.0
566,1958-07-12 00:00:00,1958,Igushik River,1932.0
567,1958-07-13 00:00:00,1958,Igushik River,3540.0
568,1958-07-14 00:00:00,1958,Igushik River,4242.0
569,1958-07-15 00:00:00,1958,Igushik River,6444.0
570,1958-07-16 00:00:00,1958,Igushik River,3240.0
571,1958-07-17 00:00:00,1958,Igushik River,3324.0
572,1958-07-18 00:00:00,1958,Igushik River,3768.0
573,1958-07-19 00:00:00,1958,Igushik River,2904.0
574,1958-07-20 00:00:00,1958,Igushik River,1770.0
575,1958-07-21 00:00:00,1958,Igushik River,1338.0
576,1958-07-22 00:00:00,1958,Igushik River,696.0
577,1958-07-23 00:00:00,1958,Igushik River,978.0
578,1958-07-24 00:00:00,1958,Igushik River,648.0
579,1958-07-25 00:00:00,1958,Igushik River,372.0
580,1958-07-26 00:00:00,1958,Igushik River,270.0
581,1958-07-27 00:00:00,1958,Igushik River,78.0
582,1958-07-28 00:00:00,1958,Igushik River,54.0
583,1958-07-29 00:00:00,1958,Igushik River,120.0
584,1958-07-30 00:00:00,1958,Igushik River,66.0
585,1958-06-26 00:00:00,1958,Kvichak River,24.0
586,1958-06-27 00:00:00,1958,Kvichak River,29.0
587,1958-06-28 00:00:00,1958,Kvichak River,58.0
588,1958-06-29 00:00:00,1958,Kvichak River,515.0
589,1958-06-30 00:00:00,1958,Kvichak River,582.0
590,1958-07-01 00:00:00,1958,Kvichak River,174.0
591,1958-07-02 00:00:00,1958,Kvichak River,1485.0
592,1958-07-03 00:00:00,1958,Kvichak River,960.0
593,1958-07-04 00:00:00,1958,Kvichak River,153.0
594,1958-07-05 00:00:00,1958,Kvichak River,129.0
595,1958-07-06 00:00:00,1958,Kvichak River,48.0
596,1958-07-07 00:00:00,1958,Kvichak River,29328.0
597,1958-07-08 00:00:00,1958,Kvichak River,161109.0
598,1958-07-09 00:00:00,1958,Kvichak River,148760.0
599,1958-07-10 00:00:00,1958,Kvichak River,44945.0
600,1958-07-11 00:00:00,1958,Kvichak River,24802.0
601,1958-07-12 00:00:00,1958,Kvichak River,3575.0
602,1958-07-13 00:00:00,1958,Kvichak River,2241.0
603,1958-07-14 00:00:00,1958,Kvichak River,3966.0
604,1958-07-15 00:00:00,1958,Kvichak River,43458.0
605,1958-07-16 00:00:00,1958,Kvichak River,47559.0
606,1958-07-17 00:00:00,1958,Kvichak River,5946.0
607,1958-07-18 00:00:00,1958,Kvichak River,1530.0
608,1958-07-19 00:00:00,1958,Kvichak River,879.0
609,1958-07-20 00:00:00,1958,Kvichak River,1017.0
610,1958-07-21 00:00:00,1958,Kvichak River,2673.0
611,1958-07-22 00:00:00,1958,Kvichak River,834.0
612,1958-07-23 00:00:00,1958,Kvichak River,2130.0
613,1958-07-24 00:00:00,1958,Kvichak River,2274.0
614,1958-07-25 00:00:00,1958,Kvichak River,999.0
615,1958-07-26 00:00:00,1958,Kvichak River,357.0
616,1958-07-27 00:00:00,1958,Kvichak River,543.0
617,1958-07-28 00:00:00,1958,Kvichak River,938.0
618,1958-07-29 00:00:00,1958,Kvichak River,384.0
619,1958-07-30 00:00:00,1958,Kvichak River,381.0
620,1958-07-04 00:00:00,1958,Ugashik River,4992.0
621,1958-07-05 00:00:00,1958,Ugashik River,15012.0
622,1958-07-06 00:00:00,1958,Ugashik River,26514.0
623,1958-07-07 00:00:00,1958,Ugashik River,39594.0
624,1958-07-08 00:00:00,1958,Ugashik River,7938.0
625,1958-07-09 00:00:00,1958,Ugashik River,15726.0
626,1958-07-10 00:00:00,1958,Ugashik River,18540.0
627,1958-07-11 00:00:00,1958,Ugashik River,20226.0
628,1958-07-12 00:00:00,1958,Ugashik River,15726.0
629,1958-07-13 00:00:00,1958,Ugashik River,11202.0
630,1958-07-14 00:00:00,1958,Ugashik River,25170.0
631,1958-07-15 00:00:00,1958,Ugashik River,8712.0
632,1958-07-16 00:00:00,1958,Ugashik River,10740.0
633,1958-07-17 00:00:00,1958,Ugashik River,11994.0
634,1958-07-18 00:00:00,1958,Ugashik River,6774.0
635,1958-07-19 00:00:00,1958,Ugashik River,7110.0
636,1958-07-20 00:00:00,1958,Ugashik River,8898.0
637,1958-07-21 00:00:00,1958,Ugashik River,2010.0
638,1958-07-22 00:00:00,1958,Ugashik River,3600.0
639,1958-07-23 00:00:00,1958,Ugashik River,2586.0
640,1958-07-24 00:00:00,1958,Ugashik River,1620.0
641,1958-07-25 00:00:00,1958,Ugashik River,1572.0
642,1958-07-26 00:00:00,1958,Ugashik River,798.0
643,1958-07-27 00:00:00,1958,Ugashik River,1608.0
644,1958-07-28 00:00:00,1958,Ugashik River,1476.0
645,1958-07-29 00:00:00,1958,Ugashik River,1164.0
646,1958-07-30 00:00:00,1958,Ugashik River,1674.0
647,1958-07-31 00:00:00,1958,Ugashik River,1416.0
648,1958-08-01 00:00:00,1958,Ugashik River,2364.0
649,1958-08-02 00:00:00,1958,Ugashik River,570.0
650,1958-08-03 00:00:00,1958,Ugashik River,408.0
651,1958-08-04 00:00:00,1958,Ugashik River,144.0
652,1958-08-05 00:00:00,1958,Ugashik River,516.0
653,1958-08-06 00:00:00,1958,Ugashik River,522.0
654,1958-08-07 00:00:00,1958,Ugashik River,516.0
655,1958-08-08 00:00:00,1958,Ugashik River,108.0
656,1958-06-20 00:00:00,1958,Wood River,825.0
657,1958-06-21 00:00:00,1958,Wood River,1365.0
658,1958-06-22 00:00:00,1958,Wood River,2376.0
659,1958-06-23 00:00:00,1958,Wood River,6747.0
660,1958-06-24 00:00:00,1958,Wood River,5541.0
661,1958-06-25 00:00:00,1958,Wood River,1512.0
662,1958-06-26 00:00:00,1958,Wood River,2247.0
663,1958-06-27 00:00:00,1958,Wood River,2121.0
664,1958-06-28 00:00:00,1958,Wood River,902.0
665,1958-06-29 00:00:00,1958,Wood River,1134.0
666,1958-06-30 00:00:00,1958,Wood River,17087.0
667,1958-07-01 00:00:00,1958,Wood River,81246.0
668,1958-07-02 00:00:00,1958,Wood River,41658.0
669,1958-07-03 00:00:00,1958,Wood River,12749.0
670,1958-07-04 00:00:00,1958,Wood River,8586.0
671,1958-07-05 00:00:00,1958,Wood River,12300.0
672,1958-07-06 00:00:00,1958,Wood River,104862.0
673,1958-07-07 00:00:00,1958,Wood River,190619.0
674,1958-07-08 00:00:00,1958,Wood River,129522.0
675,1958-07-09 00:00:00,1958,Wood River,80454.0
676,1958-07-10 00:00:00,1958,Wood River,30149.0
677,1958-07-11 00:00:00,1958,Wood River,21314.0
678,1958-07-12 00:00:00,1958,Wood River,14555.0
679,1958-07-13 00:00:00,1958,Wood River,76137.0
680,1958-07-14 00:00:00,1958,Wood River,33249.0
681,1958-07-15 00:00:00,1958,Wood River,24648.0
682,1958-07-16 00:00:00,1958,Wood River,7763.0
683,1958-07-17 00:00:00,1958,Wood River,4325.0
684,1958-07-18 00:00:00,1958,Wood River,3023.0
685,1958-07-19 00:00:00,1958,Wood River,4214.0
686,1958-07-20 00:00:00,1958,Wood River,7926.0
687,1958-07-21 00:00:00,1958,Wood River,8208.0
688,1958-07-22 00:00:00,1958,Wood River,6747.0
689,1958-07-23 00:00:00,1958,Wood River,2652.0
690,1958-07-24 00:00:00,1958,Wood River,2028.0
691,1958-07-25 00:00:00,1958,Wood River,1610.0
692,1958-07-26 00:00:00,1958,Wood River,1548.0
693,1958-07-27 00:00:00,1958,Wood River,1026.0
694,1958-07-28 00:00:00,1958,Wood River,1287.0
695,1958-07-29 00:00:00,1958,Wood River,1677.0
696,1958-07-30 00:00:00,1958,Wood River,1023.0
697,1958-07-31 00:00:00,1958,Wood River,737.0
698,1958-08-01 00:00:00,1958,Wood River,450.0
699,1958-08-02 00:00:00,1958,Wood River,306.0
700,1959-06-30 00:00:00,1959,Egegik River,4800.0
701,1959-07-01 00:00:00,1959,Egegik River,4506.0
702,1959-07-04 00:00:00,1959,Egegik River,80.0
703,1959-07-05 00:00:00,1959,Egegik River,20348.0
704,1959-07-06 00:00:00,1959,Egegik River,15684.0
705,1959-07-07 00:00:00,1959,Egegik River,98920.0
706,1959-07-08 00:00:00,1959,Egegik River,127512.0
707,1959-07-09 00:00:00,1959,Egegik River,90436.0
708,1959-07-10 00:00:00,1959,Egegik River,96960.0
709,1959-07-11 00:00:00,1959,Egegik River,88904.0
710,1959-07-12 00:00:00,1959,Egegik River,17152.0
711,1959-07-13 00:00:00,1959,Egegik River,2216.0
712,1959-07-14 00:00:00,1959,Egegik River,30132.0
713,1959-07-15 00:00:00,1959,Egegik River,58544.0
714,1959-07-16 00:00:00,1959,Egegik River,86392.0
715,1959-07-17 00:00:00,1959,Egegik River,51820.0
716,1959-07-18 00:00:00,1959,Egegik River,106704.0
717,1959-07-19 00:00:00,1959,Egegik River,21840.0
718,1959-07-20 00:00:00,1959,Egegik River,51512.0
719,1959-07-21 00:00:00,1959,Egegik River,25540.0
720,1959-07-22 00:00:00,1959,Egegik River,21352.0
721,1959-07-23 00:00:00,1959,Egegik River,8940.0
722,1959-07-24 00:00:00,1959,Egegik River,5596.0
723,1959-07-25 00:00:00,1959,Egegik River,1156.0
724,1959-07-26 00:00:00,1959,Egegik River,4624.0
725,1959-07-27 00:00:00,1959,Egegik River,2404.0
726,1959-07-28 00:00:00,1959,Egegik River,6544.0
727,1959-07-29 00:00:00,1959,Egegik River,1412.0
728,1959-07-30 00:00:00,1959,Egegik River,741.0
729,1959-07-31 00:00:00,1959,Egegik River,48.0
730,1959-07-05 00:00:00,1959,Eshamy Creek,23.0
731,1959-07-05 00:00:00,1959,Eshamy Creek,23.0
732,1959-07-06 00:00:00,1959,Eshamy Creek,11.0
733,1959-07-06 00:00:00,1959,Eshamy Creek,11.0
734,1959-07-07 00:00:00,1959,Eshamy Creek,2.0
735,1959-07-07 00:00:00,1959,Eshamy Creek,2.0
736,1959-07-08 00:00:00,1959,Eshamy Creek,9.0
737,1959-07-08 00:00:00,1959,Eshamy Creek,9.0
738,1959-07-09 00:00:00,1959,Eshamy Creek,3.0
739,1959-07-09 00:00:00,1959,Eshamy Creek,3.0
740,1959-07-10 00:00:00,1959,Eshamy Creek,0.0
741,1959-07-11 00:00:00,1959,Eshamy Creek,0.0
742,1959-07-12 00:00:00,1959,Eshamy Creek,11.0
743,1959-07-12 00:00:00,1959,Eshamy Creek,11.0
744,1959-07-13 00:00:00,1959,Eshamy Creek,10.0
745,1959-07-13 00:00:00,1959,Eshamy Creek,10.0
746,1959-07-14 00:00:00,1959,Eshamy Creek,40.0
747,1959-07-14 00:00:00,1959,Eshamy Creek,40.0
748,1959-07-15 00:00:00,1959,Eshamy Creek,44.0
749,1959-07-15 00:00:00,1959,Eshamy Creek,44.0
750,1959-07-16 00:00:00,1959,Eshamy Creek,90.0
751,1959-07-16 00:00:00,1959,Eshamy Creek,90.0
752,1959-07-17 00:00:00,1959,Eshamy Creek,99.0
753,1959-07-17 00:00:00,1959,Eshamy Creek,99.0
754,1959-07-18 00:00:00,1959,Eshamy Creek,29.0
755,1959-07-18 00:00:00,1959,Eshamy Creek,29.0
756,1959-07-19 00:00:00,1959,Eshamy Creek,23.0
757,1959-07-19 00:00:00,1959,Eshamy Creek,23.0
758,1959-07-20 00:00:00,1959,Eshamy Creek,18.0
759,1959-07-20 00:00:00,1959,Eshamy Creek,18.0
760,1959-07-21 00:00:00,1959,Eshamy Creek,28.0
761,1959-07-21 00:00:00,1959,Eshamy Creek,28.0
762,1959-07-22 00:00:00,1959,Eshamy Creek,7.0
763,1959-07-22 00:00:00,1959,Eshamy Creek,7.0
764,1959-07-23 00:00:00,1959,Eshamy Creek,30.0
765,1959-07-23 00:00:00,1959,Eshamy Creek,30.0
766,1959-07-24 00:00:00,1959,Eshamy Creek,8.0
767,1959-07-24 00:00:00,1959,Eshamy Creek,8.0
768,1959-07-25 00:00:00,1959,Eshamy Creek,17.0
769,1959-07-25 00:00:00,1959,Eshamy Creek,17.0
770,1959-07-26 00:00:00,1959,Eshamy Creek,23.0
771,1959-07-26 00:00:00,1959,Eshamy Creek,23.0
772,1959-07-27 00:00:00,1959,Eshamy Creek,18.0
773,1959-07-27 00:00:00,1959,Eshamy Creek,18.0
774,1959-07-28 00:00:00,1959,Eshamy Creek,28.0
775,1959-07-28 00:00:00,1959,Eshamy Creek,28.0
776,1959-07-29 00:00:00,1959,Eshamy Creek,7.0
777,1959-07-29 00:00:00,1959,Eshamy Creek,7.0
778,1959-07-30 00:00:00,1959,Eshamy Creek,30.0
779,1959-07-30 00:00:00,1959,Eshamy Creek,30.0
780,1959-07-31 00:00:00,1959,Eshamy Creek,8.0
781,1959-07-31 00:00:00,1959,Eshamy Creek,8.0
782,1959-08-01 00:00:00,1959,Eshamy Creek,17.0
783,1959-08-01 00:00:00,1959,Eshamy Creek,17.0
784,1959-08-02 00:00:00,1959,Eshamy Creek,157.0
785,1959-08-02 00:00:00,1959,Eshamy Creek,157.0
786,1959-08-03 00:00:00,1959,Eshamy Creek,39.0
787,1959-08-03 00:00:00,1959,Eshamy Creek,39.0
788,1959-08-04 00:00:00,1959,Eshamy Creek,18.0
789,1959-08-04 00:00:00,1959,Eshamy Creek,18.0
790,1959-08-05 00:00:00,1959,Eshamy Creek,55.0
791,1959-08-05 00:00:00,1959,Eshamy Creek,55.0
792,1959-08-06 00:00:00,1959,Eshamy Creek,168.0
793,1959-08-06 00:00:00,1959,Eshamy Creek,168.0
794,1959-08-07 00:00:00,1959,Eshamy Creek,29.0
795,1959-08-07 00:00:00,1959,Eshamy Creek,29.0
796,1959-08-08 00:00:00,1959,Eshamy Creek,136.0
797,1959-08-08 00:00:00,1959,Eshamy Creek,136.0
798,1959-08-09 00:00:00,1959,Eshamy Creek,243.0
799,1959-08-09 00:00:00,1959,Eshamy Creek,243.0
800,1959-08-10 00:00:00,1959,Eshamy Creek,279.0
801,1959-08-10 00:00:00,1959,Eshamy Creek,279.0
802,1959-08-11 00:00:00,1959,Eshamy Creek,423.0
803,1959-08-11 00:00:00,1959,Eshamy Creek,423.0
804,1959-08-12 00:00:00,1959,Eshamy Creek,299.0
805,1959-08-12 00:00:00,1959,Eshamy Creek,299.0
806,1959-08-13 00:00:00,1959,Eshamy Creek,14.0
807,1959-08-13 00:00:00,1959,Eshamy Creek,14.0
808,1959-08-14 00:00:00,1959,Eshamy Creek,1121.0
809,1959-08-14 00:00:00,1959,Eshamy Creek,1121.0
810,1959-08-15 00:00:00,1959,Eshamy Creek,221.0
811,1959-08-15 00:00:00,1959,Eshamy Creek,221.0
812,1959-08-16 00:00:00,1959,Eshamy Creek,504.0
813,1959-08-16 00:00:00,1959,Eshamy Creek,504.0
814,1959-08-17 00:00:00,1959,Eshamy Creek,714.0
815,1959-08-17 00:00:00,1959,Eshamy Creek,714.0
816,1959-08-18 00:00:00,1959,Eshamy Creek,252.0
817,1959-08-18 00:00:00,1959,Eshamy Creek,252.0
818,1959-08-19 00:00:00,1959,Eshamy Creek,149.0
819,1959-08-19 00:00:00,1959,Eshamy Creek,149.0
820,1959-08-20 00:00:00,1959,Eshamy Creek,29.0
821,1959-08-20 00:00:00,1959,Eshamy Creek,29.0
822,1959-08-21 00:00:00,1959,Eshamy Creek,39.0
823,1959-08-21 00:00:00,1959,Eshamy Creek,39.0
824,1959-08-22 00:00:00,1959,Eshamy Creek,211.0
825,1959-08-22 00:00:00,1959,Eshamy Creek,211.0
826,1959-08-23 00:00:00,1959,Eshamy Creek,196.0
827,1959-08-23 00:00:00,1959,Eshamy Creek,196.0
828,1959-08-24 00:00:00,1959,Eshamy Creek,267.0
829,1959-08-24 00:00:00,1959,Eshamy Creek,267.0
830,1959-08-25 00:00:00,1959,Eshamy Creek,204.0
831,1959-08-25 00:00:00,1959,Eshamy Creek,204.0
832,1959-08-26 00:00:00,1959,Eshamy Creek,87.0
833,1959-08-26 00:00:00,1959,Eshamy Creek,87.0
834,1959-08-27 00:00:00,1959,Eshamy Creek,278.0
835,1959-08-27 00:00:00,1959,Eshamy Creek,278.0
836,1959-08-28 00:00:00,1959,Eshamy Creek,18.0
837,1959-08-28 00:00:00,1959,Eshamy Creek,18.0
838,1959-06-22 00:00:00,1959,Igushik River,492.0
839,1959-06-23 00:00:00,1959,Igushik River,897.0
840,1959-06-24 00:00:00,1959,Igushik River,804.0
841,1959-06-25 00:00:00,1959,Igushik River,1725.0
842,1959-06-26 00:00:00,1959,Igushik River,1110.0
843,1959-06-27 00:00:00,1959,Igushik River,1416.0
844,1959-06-28 00:00:00,1959,Igushik River,1593.0
845,1959-06-29 00:00:00,1959,Igushik River,4281.0
846,1959-06-30 00:00:00,1959,Igushik River,9561.0
847,1959-07-01 00:00:00,1959,Igushik River,10977.0
848,1959-07-02 00:00:00,1959,Igushik River,17280.0
849,1959-07-03 00:00:00,1959,Igushik River,28878.0
850,1959-07-04 00:00:00,1959,Igushik River,32538.0
851,1959-07-05 00:00:00,1959,Igushik River,38754.0
852,1959-07-06 00:00:00,1959,Igushik River,55998.0
853,1959-07-07 00:00:00,1959,Igushik River,38034.0
854,1959-07-08 00:00:00,1959,Igushik River,35796.0
855,1959-07-09 00:00:00,1959,Igushik River,45915.0
856,1959-07-10 00:00:00,1959,Igushik River,37461.0
857,1959-07-11 00:00:00,1959,Igushik River,31578.0
858,1959-07-12 00:00:00,1959,Igushik River,29889.0
859,1959-07-13 00:00:00,1959,Igushik River,15042.0
860,1959-07-14 00:00:00,1959,Igushik River,11418.0
861,1959-07-15 00:00:00,1959,Igushik River,19893.0
862,1959-07-16 00:00:00,1959,Igushik River,20475.0
863,1959-07-17 00:00:00,1959,Igushik River,16257.0
864,1959-07-18 00:00:00,1959,Igushik River,21822.0
865,1959-07-19 00:00:00,1959,Igushik River,23571.0
866,1959-07-20 00:00:00,1959,Igushik River,22644.0
867,1959-07-21 00:00:00,1959,Igushik River,18861.0
868,1959-07-22 00:00:00,1959,Igushik River,15906.0
869,1959-07-23 00:00:00,1959,Igushik River,6129.0
870,1959-07-24 00:00:00,1959,Igushik River,5520.0
871,1959-07-25 00:00:00,1959,Igushik River,3719.0
872,1959-07-26 00:00:00,1959,Igushik River,2961.0
873,1959-07-27 00:00:00,1959,Igushik River,1206.0
874,1959-07-28 00:00:00,1959,Igushik River,4635.0
875,1959-07-29 00:00:00,1959,Igushik River,2946.0
876,1959-07-30 00:00:00,1959,Igushik River,1706.0
877,1959-07-31 00:00:00,1959,Igushik River,1734.0
878,1959-08-01 00:00:00,1959,Igushik River,1069.0
879,1959-08-02 00:00:00,1959,Igushik River,360.0
880,1959-08-03 00:00:00,1959,Igushik River,957.0
881,1959-06-21 00:00:00,1959,Kvichak River,308.0
882,1959-06-22 00:00:00,1959,Kvichak River,623.0
883,1959-06-23 00:00:00,1959,Kvichak River,307.0
884,1959-06-24 00:00:00,1959,Kvichak River,99.0
885,1959-06-25 00:00:00,1959,Kvichak River,212.0
886,1959-06-26 00:00:00,1959,Kvichak River,941.0
887,1959-06-27 00:00:00,1959,Kvichak River,416.0
888,1959-06-28 00:00:00,1959,Kvichak River,1133.0
889,1959-06-29 00:00:00,1959,Kvichak River,440.0
890,1959-06-30 00:00:00,1959,Kvichak River,1098.0
891,1959-07-01 00:00:00,1959,Kvichak River,588.0
892,1959-07-02 00:00:00,1959,Kvichak River,384.0
893,1959-07-03 00:00:00,1959,Kvichak River,1152.0
894,1959-07-04 00:00:00,1959,Kvichak River,7872.0
895,1959-07-05 00:00:00,1959,Kvichak River,49612.0
896,1959-07-06 00:00:00,1959,Kvichak River,51288.0
897,1959-07-07 00:00:00,1959,Kvichak River,48780.0
898,1959-07-08 00:00:00,1959,Kvichak River,30758.0
899,1959-07-09 00:00:00,1959,Kvichak River,12524.0
900,1959-07-10 00:00:00,1959,Kvichak River,19097.0
901,1959-07-11 00:00:00,1959,Kvichak River,32627.0
902,1959-07-12 00:00:00,1959,Kvichak River,21285.0
903,1959-07-13 00:00:00,1959,Kvichak River,52818.0
904,1959-07-14 00:00:00,1959,Kvichak River,88226.0
905,1959-07-15 00:00:00,1959,Kvichak River,90994.0
906,1959-07-16 00:00:00,1959,Kvichak River,55343.0
907,1959-07-17 00:00:00,1959,Kvichak River,23398.0
908,1959-07-18 00:00:00,1959,Kvichak River,16093.0
909,1959-07-19 00:00:00,1959,Kvichak River,17357.0
910,1959-07-20 00:00:00,1959,Kvichak River,13225.0
911,1959-07-21 00:00:00,1959,Kvichak River,9140.0
912,1959-07-22 00:00:00,1959,Kvichak River,5637.0
913,1959-07-23 00:00:00,1959,Kvichak River,5631.0
914,1959-07-24 00:00:00,1959,Kvichak River,3801.0
915,1959-07-25 00:00:00,1959,Kvichak River,1514.0
916,1959-07-26 00:00:00,1959,Kvichak River,2119.0
917,1959-07-27 00:00:00,1959,Kvichak River,2189.0
918,1959-07-28 00:00:00,1959,Kvichak River,2592.0
919,1959-07-29 00:00:00,1959,Kvichak River,1800.0
920,1959-07-30 00:00:00,1959,Kvichak River,390.0
921,1959-07-09 00:00:00,1959,Ugashik River,2535.0
922,1959-07-10 00:00:00,1959,Ugashik River,29589.0
923,1959-07-11 00:00:00,1959,Ugashik River,25845.0
924,1959-07-12 00:00:00,1959,Ugashik River,20646.0
925,1959-07-13 00:00:00,1959,Ugashik River,12336.0
926,1959-07-14 00:00:00,1959,Ugashik River,5715.0
927,1959-07-15 00:00:00,1959,Ugashik River,2712.0
928,1959-07-16 00:00:00,1959,Ugashik River,19869.0
